0.0,0.0
0.9999999999980838,0.0
2.000000000004635,5.0
3.000000000011186,8.0
4.000000000017737,11.0
4.999999999979879,14.0
5.9999999999420215,18.0
6.999999999904164,20.0
7.999999999866306,23.0
8.999999999828448,25.0
9.99999999979059,27.0
10.999999999752733,31.0
11.999999999714875,37.0
12.999999999677017,42.0
13.99999999963916,42.0
14.999999999601302,44.0
15.999999999563444,45.0
16.99999999952559,48.0
17.99999999948773,53.0
18.999999999449873,58.0
19.999999999412015,62.0
20.999999999374158,65.0
21.9999999993363,69.0
22.999999999298442,73.0
23.999999999260584,78.0
24.999999999222727,83.0
25.99999999918487,86.0
26.99999999914701,90.0
27.999999999109153,94.0
28.999999999071296,98.0
29.999999999033438,100.0
30.99999999899558,100.0
31.999999998957723,100.0
32.99999999927513,100.0
33.999999999592546,100.0
34.99999999990996,100.0
36.000000000227374,100.0
37.00000000054479,100.0
38.0000000008622,100.0
39.000000001179615,100.0
0.0,0.0
