0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9999999999980838,1.0,2.0,2.0,0.0,3.0,2.0,3.0,0.0,1.0,2.0
2.000000000004635,5.0,6.0,4.0,6.0,7.0,11.0,10.0,4.0,7.0,6.0
3.000000000011186,8.0,7.0,5.0,8.0,12.0,15.0,13.0,7.0,11.0,10.0
4.000000000017737,11.0,8.0,9.0,11.0,13.0,19.0,13.0,9.0,13.0,12.0
4.999999999979879,12.0,10.0,13.0,13.0,16.0,20.0,14.0,10.0,15.0,13.0
5.9999999999420215,14.0,10.0,19.0,15.0,18.0,22.0,18.0,10.0,17.0,15.0
6.999999999904164,18.0,13.0,22.0,18.0,21.0,25.0,22.0,14.0,22.0,17.0
7.999999999866306,22.0,16.0,25.0,22.0,24.0,30.0,22.0,20.0,26.0,21.0
8.999999999828448,27.0,21.0,25.0,25.0,25.0,31.0,25.0,20.0,27.0,28.0
9.99999999979059,30.0,26.0,25.0,31.0,27.0,34.0,25.0,23.0,28.0,29.0
10.999999999752733,34.0,28.0,25.0,32.0,27.0,36.0,25.0,24.0,28.0,33.0
11.999999999714875,39.0,30.0,25.0,33.0,29.0,36.0,27.0,28.0,29.0,38.0
12.999999999677017,41.0,30.0,27.0,36.0,33.0,36.0,30.0,29.0,34.0,43.0
13.99999999963916,45.0,30.0,30.0,41.0,36.0,40.0,37.0,35.0,38.0,47.0
14.999999999601302,51.0,30.0,33.0,45.0,38.0,43.0,38.0,39.0,42.0,52.0
15.999999999563444,54.0,33.0,38.0,46.0,40.0,44.0,42.0,39.0,43.0,55.0
16.99999999952559,58.0,38.0,43.0,48.0,44.0,47.0,43.0,39.0,45.0,58.0
17.99999999948773,61.0,42.0,48.0,50.0,46.0,52.0,43.0,39.0,48.0,59.0
18.999999999449873,62.0,45.0,50.0,51.0,48.0,56.0,43.0,39.0,53.0,64.0
19.999999999412015,64.0,50.0,52.0,53.0,50.0,60.0,48.0,42.0,60.0,64.0
20.999999999374158,69.0,54.0,54.0,55.0,51.0,61.0,49.0,47.0,64.0,69.0
21.9999999993363,74.0,57.0,58.0,59.0,54.0,66.0,51.0,52.0,69.0,71.0
22.999999999298442,78.0,61.0,64.0,62.0,56.0,68.0,55.0,60.0,72.0,73.0
23.999999999260584,81.0,68.0,68.0,65.0,57.0,71.0,60.0,62.0,78.0,79.0
24.999999999222727,84.0,71.0,71.0,68.0,57.0,74.0,65.0,66.0,81.0,83.0
25.99999999918487,86.0,73.0,71.0,72.0,58.0,77.0,67.0,70.0,86.0,85.0
26.99999999914701,91.0,77.0,78.0,75.0,61.0,84.0,68.0,76.0,93.0,91.0
27.999999999109153,94.0,81.0,84.0,78.0,65.0,89.0,70.0,81.0,97.0,96.0
28.999999999071296,98.0,81.0,89.0,82.0,66.0,91.0,75.0,84.0,99.0,98.0
29.999999999033438,100.0,83.0,93.0,89.0,69.0,95.0,80.0,88.0,100.0,100.0
30.99999999899558,100.0,88.0,98.0,92.0,75.0,98.0,83.0,94.0,100.0,100.0
31.999999998957723,100.0,92.0,99.0,98.0,77.0,100.0,86.0,98.0,100.0,100.0
32.99999999927513,100.0,96.0,100.0,100.0,82.0,100.0,91.0,100.0,100.0,100.0
33.999999999592546,100.0,99.0,100.0,100.0,88.0,100.0,96.0,100.0,100.0,100.0
34.99999999990996,100.0,100.0,100.0,100.0,90.0,100.0,98.0,100.0,100.0,100.0
36.000000000227374,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0
37.00000000054479,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,100.0
38.0000000008622,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
39.000000001179615,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
40.00000000149703,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
41.00000000181444,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
42.000000002131856,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
43.00000000244927,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
44.00000000276668,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
