0.1,0.0
0.2,0.0
0.30000000000000004,0.0
0.4,0.0
0.5,2.0
0.6000000000000001,8.0
0.7000000000000001,16.0
0.8,26.0
0.9,37.0
1.0,55.0
1.1,72.0
1.2000000000000002,85.0
1.3,117.0
1.4000000000000001,154.0
1.5000000000000002,182.0
1.6,205.0
1.7000000000000002,218.0
1.8,227.0
1.9000000000000001,242.0
2.0,252.0
2.1,262.0
2.2,269.0
2.3000000000000003,276.0
2.4000000000000004,280.0
2.5,287.0
2.6,290.0
2.7,297.0
2.8000000000000003,300.0
2.9000000000000004,301.0
3.0000000000000004,305.0
3.1,309.0
3.2,312.0
3.3000000000000003,315.0
3.4000000000000004,318.0
3.5000000000000004,321.0
3.6,324.0
3.7,327.0
3.8000000000000003,331.0
3.9000000000000004,333.0
4.0,335.0
4.1000000000000005,337.0
4.2,340.0
4.300000000000001,341.0
4.4,342.0
4.5,344.0
4.6000000000000005,347.0
4.7,350.0
4.800000000000001,350.0
4.9,355.0
5.0,356.0
5.1000000000000005,356.0
5.2,358.0
5.300000000000001,361.0
5.4,362.0
5.500000000000001,363.0
5.6000000000000005,365.0
5.7,365.0
5.800000000000001,366.0
5.9,369.0
6.000000000000001,370.0
6.1000000000000005,371.0
6.2,373.0
6.300000000000001,374.0
6.4,374.0
6.500000000000001,378.0
6.6000000000000005,379.0
6.7,379.0
6.800000000000001,380.0
6.9,381.0
7.000000000000001,381.0
7.1000000000000005,383.0
7.2,385.0
7.300000000000001,385.0
7.4,386.0
7.500000000000001,388.0
7.6000000000000005,390.0
7.700000000000001,391.0
7.800000000000001,391.0
7.9,391.0
8.0,392.0
8.100000000000001,394.0
8.200000000000001,395.0
8.3,396.0
8.4,396.0
8.5,398.0
8.600000000000001,399.0
8.700000000000001,399.0
8.8,400.0
8.9,401.0
9.0,401.0
9.100000000000001,402.0
9.200000000000001,404.0
9.3,405.0
9.4,405.0
9.5,406.0
9.600000000000001,406.0
9.700000000000001,406.0
9.8,407.0
9.9,408.0
10.0,409.0
10.100000000000001,409.0
10.200000000000001,409.0
10.3,410.0
10.4,412.0
10.5,412.0
10.600000000000001,412.0
10.700000000000001,412.0
10.8,413.0
10.9,413.0
11.000000000000002,415.0
11.100000000000001,416.0
11.200000000000001,416.0
11.3,417.0
11.4,417.0
11.500000000000002,418.0
11.600000000000001,419.0
11.700000000000001,419.0
11.8,419.0
11.9,420.0
12.000000000000002,421.0
12.100000000000001,421.0
12.200000000000001,421.0
12.3,421.0
12.4,422.0
12.500000000000002,422.0
12.600000000000001,423.0
12.700000000000001,424.0
12.8,424.0
12.9,424.0
13.000000000000002,424.0
13.100000000000001,425.0
13.200000000000001,427.0
13.3,427.0
13.4,427.0
13.500000000000002,427.0
13.600000000000001,428.0
13.700000000000001,429.0
13.8,429.0
13.9,429.0
14.000000000000002,430.0
14.100000000000001,430.0
14.200000000000001,430.0
14.3,431.0
14.4,432.0
14.500000000000002,432.0
14.600000000000001,432.0
14.700000000000001,433.0
14.8,434.0
14.9,434.0
15.000000000000002,434.0
15.100000000000001,434.0
15.200000000000001,435.0
15.3,435.0
15.400000000000002,435.0
15.500000000000002,435.0
15.600000000000001,436.0
15.700000000000001,437.0
15.8,437.0
15.900000000000002,437.0
16.0,437.0
16.1,437.0
16.200000000000003,437.0
16.3,438.0
16.400000000000002,438.0
16.5,439.0
16.6,439.0
16.700000000000003,439.0
16.8,440.0
16.900000000000002,440.0
17.0,441.0
17.1,441.0
17.200000000000003,441.0
17.3,441.0
17.400000000000002,441.0
17.5,441.0
17.6,441.0
17.700000000000003,442.0
17.8,442.0
17.900000000000002,443.0
18.0,443.0
18.1,443.0
18.200000000000003,443.0
18.3,443.0
18.400000000000002,444.0
18.5,444.0
18.6,444.0
18.700000000000003,445.0
18.8,445.0
18.900000000000002,445.0
19.0,445.0
19.1,445.0
19.200000000000003,446.0
19.3,446.0
19.400000000000002,446.0
19.5,447.0
19.6,447.0
19.700000000000003,447.0
19.8,447.0
19.900000000000002,447.0
20.0,448.0
20.1,448.0
20.200000000000003,448.0
20.3,448.0
20.400000000000002,448.0
20.5,448.0
20.6,449.0
20.700000000000003,449.0
20.8,449.0
20.900000000000002,449.0
21.0,449.0
21.1,450.0
21.200000000000003,450.0
21.3,450.0
21.400000000000002,450.0
21.5,450.0
21.6,451.0
21.700000000000003,451.0
21.8,451.0
21.900000000000002,451.0
22.000000000000004,451.0
22.1,452.0
22.200000000000003,452.0
22.3,452.0
22.400000000000002,453.0
22.500000000000004,453.0
22.6,453.0
22.700000000000003,453.0
22.8,453.0
22.900000000000002,453.0
23.000000000000004,453.0
23.1,453.0
23.200000000000003,453.0
23.3,454.0
23.400000000000002,454.0
23.500000000000004,455.0
23.6,455.0
23.700000000000003,455.0
23.8,455.0
23.900000000000002,455.0
24.000000000000004,455.0
24.1,455.0
24.200000000000003,456.0
24.3,456.0
24.400000000000002,456.0
24.500000000000004,457.0
24.6,457.0
24.700000000000003,457.0
24.8,457.0
24.900000000000002,457.0
25.000000000000004,457.0
25.1,457.0
25.200000000000003,457.0
25.3,457.0
25.400000000000002,458.0
25.500000000000004,458.0
25.6,458.0
25.700000000000003,458.0
25.8,459.0
25.900000000000002,459.0
26.000000000000004,459.0
26.1,459.0
26.200000000000003,459.0
26.3,459.0
26.400000000000002,459.0
26.500000000000004,459.0
26.6,459.0
26.700000000000003,459.0
26.8,460.0
26.900000000000002,460.0
27.000000000000004,460.0
27.1,460.0
27.200000000000003,461.0
27.3,461.0
27.400000000000002,461.0
27.500000000000004,461.0
