0.0,1.0,1.0,1.0,1.0
0.01,0.9858242812552601,0.9786734693877551,0.9857654275996113,0.9858242744345158
0.02,0.9578831846724958,0.9438207101207831,0.957684968652832,0.9842928468997795
0.03,0.9167678098754174,0.8962280862895138,0.9163562995777278,0.9829232566958375
0.04,0.8632475159236641,0.8368471896317347,0.8625572231950984,0.9815571590865136
0.05,0.798256493127766,0.7667777216324282,0.7972321791584376,0.9801929759123417
0.060000000000000005,0.7228781901211411,0.6872486248355009,0.7214764090657012,0.9788306888579517
0.07,0.6383278472365292,0.5995977702583274,0.6365181984891723,0.9774702951323208
0.08,0.5459334105018835,0.5052505218822216,0.5436994760153584,0.9761117921025222
0.09,0.44711511962202805,0.4056975083884725,0.4444550692031857,0.9747551771408228
0.09999999999999999,0.34336407793725565,0.30247193659327515,0.3402909322344779,0.9734004476231569
0.10999999999999999,0.2362201224040547,0.19712678044931634,0.23276167019952226,0.9720476009291057
0.11999999999999998,0.1272493170487409,0.09121217413915172,0.12344769035351656,0.9706966344418922
0.12999999999999998,0.01802139409125433,-0.013746672136386034,0.013932311288049497,0.9693475455483768
0.13999999999999999,-0.08991253692071573,-0.11627072933328282,-0.09422084315497747,0.9680003316390509
0.15,-0.19504169996783777,-0.21494729366683155,-0.19948984711541867,0.9666549901080332
0.16,-0.2959164840486585,-0.3084487536065978,-0.3004155681065533,0.9653115183530643
0.17,-0.39116811265006574,-0.3955497410328605,-0.39562156686458666,0.9639699137755008
0.18000000000000002,-0.4795268890180654,-0.47514245599823657,-0.483832535092671,0.9626301737803113
0.19000000000000003,-0.5598387789440853,-0.5462499851199885,-0.5638910291722439,0.961292295776071
0.20000000000000004,-0.6310801197147785,-0.6080374661291644,-0.6347722856473041,0.9599562771749566
0.21000000000000005,-0.6923702734183049,-0.6598209850170137,-0.6955969346774051,0.9586221153927413
0.22000000000000006,-0.7429820745017361,-0.7010741270324199,-0.7456414602316742,0.9572898078487904
0.23000000000000007,-0.782349954852801,-0.7314321379798916,-0.7843462900636397,0.9559593519660553
0.24000000000000007,-0.8100756642380297,-0.7506936873349952,-0.8113214339526006,0.9546307451710692
0.25000000000000006,-0.8259315391620862,-0.7588202591347809,-0.8263496247997631,0.9533039848939417
0.26000000000000006,-0.8298613086110317,-0.7559332299360947,-0.8293869534025171,0.9519790685683547
0.2700000000000001,-0.8219784602015497,-0.7423087249120485,-0.8205610235797408,0.950655993631556
0.2800000000000001,-0.8025622244869435,-0.7183703729555878,-0.8001666892795007,0.9493347575243557
0.2900000000000001,-0.772051268095804,-0.6846801090955678,-0.7686594688824241,0.9480153576911208
0.3000000000000001,-0.7310352175527006,-0.6419271972634422,-0.7266467636604214,0.9466977915797695
0.3100000000000001,-0.6802441646352403,-0.5909156681819321,-0.6748770368350211,0.9453820566417677
0.3200000000000001,-0.6205363305782523,-0.5325503856343572,-0.6142271365144112,0.9440681503321227
0.3300000000000001,-0.5528840900049666,-0.46782196941980614,-0.5456879696286691,0.9427560701093792
0.34000000000000014,-0.4783585758539595,-0.3977908147634253,-0.47034875453153663,0.941445813435614
0.35000000000000014,-0.3981131035355506,-0.32357045574544285,-0.3893800969485033,0.940137377776431
0.36000000000000015,-0.3133656659005019,-0.24631052440403142,-0.30401614723288845,0.9388307606009565
0.37000000000000016,-0.2253807601994477,-0.16717955757627212,-0.2155361063079176,0.9375259593818344
0.38000000000000017,-0.13545081397074374,-0.0873479003409948,-0.12524535314436933,0.9362229715952209
